frame,label,xmin,ymin,xmax,ymax,scaled_xmin,scaled_ymin,scaled_xmax,scaled_ymax,distance,Speed
94,car,1136,389,1189,428,734.85,135.06944444444443,769.134375,148.61111111111111,15.448121070861816,7.5268784
95,car,1092,380,1133,407,706.3874999999999,131.94444444444446,732.909375,141.31944444444443,19.745271682739254,7.837839
95,car,1140,387,1194,430,737.4375,134.375,772.36875,149.30555555555554,14.98768138885498,7.837839
96,car,1094,383,1132,411,707.6812500000001,132.98611111111111,732.2625,142.70833333333331,18.763044357299805,9.144407
96,car,1142,393,1198,432,738.73125,136.45833333333331,774.95625,150.0,15.031731605529783,9.144407
97,car,1095,384,1134,410,708.328125,133.33333333333334,733.55625,142.36111111111111,19.139820098876957,7.5900936
97,car,1146,393,1201,433,741.31875,136.45833333333331,776.8968749999999,150.34722222222223,14.812777519226074,7.5900936
98,car,1096,384,1135,412,708.9749999999999,133.33333333333334,734.203125,143.05555555555554,18.549297332763672,7.5900936
98,car,1147,391,1202,433,741.965625,135.76388888888889,777.54375,150.34722222222223,14.68613338470459,7.5900936
99,car,1097,384,1135,411,709.621875,133.33333333333334,734.203125,142.70833333333331,18.796619415283203,7.8381567
99,car,1148,395,1208,439,742.6125,137.15277777777777,781.425,152.43055555555557,13.979129791259766,7.8381567
100,car,1155,393,1207,438,747.140625,136.45833333333331,780.778125,152.08333333333334,13.815512657165527,8.168299
101,car,1099,385,1140,415,710.915625,133.68055555555554,737.4375,144.09722222222223,17.778034210205078,7.899858
101,car,1155,394,1212,442,747.140625,136.80555555555554,784.0124999999999,153.47222222222223,13.324609756469728,7.899858
102,car,1098,387,1134,414,710.2687500000001,134.375,733.55625,143.75,18.04010009765625,7.5981045
102,car,1156,395,1217,442,747.7874999999999,137.15277777777777,787.246875,153.47222222222223,13.42589282989502,7.5981045
103,car,1107,389,1147,418,716.0906249999999,135.06944444444443,741.965625,145.13888888888889,17.048282623291016,8.173995
103,car,1156,394,1218,445,747.7874999999999,136.80555555555554,787.8937500000001,154.51388888888889,12.95082187652588,8.173995
104,car,1107,390,1149,418,716.0906249999999,135.41666666666666,743.259375,145.13888888888889,17.177732467651367,7.33344
104,car,1163,401,1224,447,752.315625,139.23611111111111,791.775,155.20833333333331,12.86656093597412,7.33344
105,car,1109,391,1152,422,717.3843750000001,135.76388888888889,745.1999999999999,146.52777777777777,16.39091682434082,7.798425
105,car,1166,401,1228,450,754.25625,139.23611111111111,794.3625,156.25,12.377185821533203,7.798425
106,car,1108,395,1146,422,716.7375,137.15277777777777,741.31875,146.52777777777777,16.447635650634766,6.323386
106,car,1169,403,1232,450,756.1968750000001,139.93055555555557,796.95,156.25,12.454086303710938,6.323386
107,car,1109,394,1158,426,717.3843750000001,136.80555555555554,749.0812500000001,147.91666666666666,16.044767379760742,5.554301
107,car,1170,405,1238,451,756.84375,140.625,800.83125,156.5972222222222,12.46531581878662,5.554301
108,car,1110,397,1149,424,718.03125,137.84722222222223,743.259375,147.22222222222223,16.23643684387207,5.735732
108,car,1172,408,1241,453,758.1375,141.66666666666666,802.771875,157.29166666666666,12.265036582946776,5.735732
109,car,1109,398,1154,426,717.3843750000001,138.19444444444446,746.4937500000001,147.91666666666666,16.139442443847656,5.3446503
109,car,1177,408,1243,453,761.371875,141.66666666666666,804.065625,157.29166666666666,12.157137870788574,5.3446503
110,car,1113,399,1154,428,719.9718750000001,138.54166666666669,746.4937500000001,148.61111111111111,15.729008674621582,4.647171
110,car,1182,410,1248,460,764.6062499999999,142.36111111111111,807.3000000000001,159.72222222222223,11.26634693145752,4.647171
111,car,1119,403,1164,433,723.853125,139.93055555555557,752.9625,150.34722222222223,15.199830055236816,4.2668257
111,car,1186,412,1253,463,767.1937499999999,143.05555555555554,810.534375,160.76388888888889,10.993099212646484,4.2668257
112,car,1117,403,1163,432,722.559375,139.93055555555557,752.315625,150.0,15.401206016540527,4.2706394
112,car,1189,413,1254,464,769.134375,143.40277777777777,811.18125,161.11111111111111,10.817828178405762,4.2706394
113,car,1121,406,1166,436,725.146875,140.97222222222223,754.25625,151.38888888888889,14.85203742980957,4.9893246
113,car,1190,414,1258,466,769.78125,143.75,813.76875,161.80555555555554,10.715601921081545,4.9893246
114,car,1116,405,1168,438,721.9125,140.625,755.55,152.08333333333334,14.7024564743042,4.580838
114,car,1193,418,1265,471,771.721875,145.13888888888889,818.296875,163.54166666666666,10.351173400878906,4.580838
115,car,1122,411,1171,440,725.7937499999999,142.70833333333331,757.4906249999999,152.77777777777777,14.56146240234375,5.1349497
115,car,1194,419,1269,474,772.36875,145.48611111111111,820.884375,164.58333333333334,10.140228271484377,5.1349497
116,car,1122,409,1174,442,725.7937499999999,142.01388888888889,759.43125,153.47222222222223,14.203986167907717,5.6038423
116,car,1203,422,1272,474,778.1906250000001,146.52777777777777,822.8249999999999,164.58333333333334,9.90029525756836,5.6038423
117,car,1124,412,1177,444,727.0875000000001,143.05555555555554,761.371875,154.16666666666666,14.04611110687256,6.168748
117,car,1204,421,1277,476,778.8375,146.18055555555557,826.059375,165.2777777777778,9.83180809020996,6.168748
118,car,1122,411,1176,443,725.7937499999999,142.70833333333331,760.725,153.81944444444446,14.20317268371582,5.838854
118,car,1206,423,1279,478,780.13125,146.875,827.353125,165.97222222222223,9.644923210144045,5.838854
119,car,1127,413,1180,446,729.028125,143.40277777777777,763.3125,154.86111111111111,13.740644454956056,6.228509
119,car,1213,425,1288,483,784.659375,147.56944444444446,833.175,167.70833333333334,9.245184898376465,6.228509
120,car,1125,413,1176,446,727.734375,143.40277777777777,760.725,154.86111111111111,13.691869735717772,5.5377865
120,car,1214,426,1289,484,785.3062500000001,147.91666666666666,833.8218750000001,168.05555555555554,9.15199089050293,5.5377865
121,car,1125,413,1178,446,727.734375,143.40277777777777,762.01875,154.86111111111111,13.751385688781738,5.7261763
121,car,1215,426,1294,487,785.953125,147.91666666666666,837.05625,169.09722222222223,8.982626914978027,5.7261763
122,car,1129,416,1182,449,730.321875,144.44444444444446,764.6062499999999,155.90277777777777,13.37698459625244,5.6264133
122,car,1220,427,1300,488,789.1875,148.26388888888889,840.9375,169.44444444444443,8.918797492980957,5.6264133
123,car,1124,414,1183,448,727.0875000000001,143.75,765.253125,155.55555555555554,13.623823165893556,5.8798847
123,car,1224,428,1304,490,791.775,148.61111111111111,843.5250000000001,170.13888888888889,8.731499671936035,5.8798847
124,car,1127,416,1183,450,729.028125,144.44444444444446,765.253125,156.25,13.298654556274414,5.984164
124,car,1224,428,1306,490,791.775,148.61111111111111,844.8187499999999,170.13888888888889,8.779105186462402,5.984164
125,car,1129,417,1179,450,730.321875,144.79166666666669,762.665625,156.25,13.174379348754885,6.5427694
125,car,1146,420,1192,454,741.31875,145.83333333333334,771.075,157.63888888888889,12.399035453796388,6.5427694
125,car,1229,432,1316,496,795.0093750000001,150.0,851.2875,172.22222222222223,8.353911399841309,6.5427694
126,car,1141,421,1190,454,738.0843749999999,146.18055555555557,769.78125,157.63888888888889,12.572919845581056,7.836424
126,car,1233,433,1321,495,797.5968750000001,150.34722222222223,854.5218749999999,171.875,8.452256202697754,7.836424
127,car,1127,418,1179,450,729.028125,145.13888888888889,762.665625,156.25,13.300870895385742,6.925095
127,car,1235,432,1324,495,798.890625,150.0,856.4625,171.875,8.473917961120605,6.925095
128,car,1129,420,1192,455,730.321875,145.83333333333334,771.075,157.98611111111111,12.786181449890137,5.70798
128,car,1237,432,1329,498,800.184375,150.0,859.696875,172.91666666666669,8.248148918151855,5.70798
129,car,1141,419,1197,457,738.0843749999999,145.48611111111111,774.3093749999999,158.68055555555557,12.138317108154297,6.518957
129,car,1240,432,1333,502,802.125,150.0,862.284375,174.30555555555554,7.942131996154785,6.518957
130,car,1132,418,1197,456,732.2625,145.13888888888889,774.3093749999999,158.33333333333334,12.523519515991213,5.716942
130,car,1243,432,1339,503,804.065625,150.0,866.165625,174.65277777777777,7.96353816986084,5.716942
131,car,1133,418,1198,456,732.909375,145.13888888888889,774.95625,158.33333333333334,12.514412879943848,5.268865
131,car,1244,433,1348,506,804.7125000000001,150.34722222222223,871.9875,175.69444444444443,8.023423194885254,5.268865
132,car,1131,417,1198,457,731.615625,144.79166666666669,774.95625,158.68055555555557,12.382657051086426,6.864681
132,car,1253,434,1354,509,810.534375,150.69444444444446,875.86875,176.73611111111111,7.781035423278809,6.864681
133,car,1131,417,1198,456,731.615625,144.79166666666669,774.95625,158.33333333333334,12.517800331115724,6.6474543
133,car,1257,433,1363,512,813.1218749999999,150.34722222222223,881.690625,177.77777777777777,7.754094123840332,6.6474543
134,car,1133,417,1199,457,732.909375,144.79166666666669,775.6031250000001,158.68055555555557,12.34195041656494,6.480939
134,car,1259,433,1372,514,814.4156250000001,150.34722222222223,887.5125,178.47222222222223,7.832633018493652,6.480939
135,car,1131,418,1200,459,731.615625,145.13888888888889,776.25,159.375,12.203859329223633,5.0623035
135,car,1264,432,1380,513,817.65,150.0,892.6875,178.125,7.943800926208496,5.0623035
136,car,1130,417,1200,459,730.96875,144.79166666666669,776.25,159.375,12.1964750289917,3.6649563
136,car,1265,433,1383,516,818.296875,150.34722222222223,894.6281250000001,179.16666666666669,7.8498029708862305,3.6649563
137,car,1133,417,1200,459,732.909375,144.79166666666669,776.25,159.375,12.106846809387209,4.6978264
137,car,1275,432,1392,517,824.765625,150.0,900.4499999999999,179.51388888888889,7.749823570251465,4.6978264
138,car,1134,419,1200,458,733.55625,145.48611111111111,776.25,159.02777777777777,12.288403511047363,5.115056
138,car,1279,432,1403,524,827.353125,150.0,907.565625,181.94444444444443,7.525691032409668,5.115056
139,car,1135,420,1200,458,734.203125,145.83333333333334,776.25,159.02777777777777,12.318399429321287,5.3927145
139,car,1280,432,1407,524,828.0,150.0,910.153125,181.94444444444443,7.577231407165527,5.3927145
140,car,1132,418,1202,458,732.2625,145.13888888888889,777.54375,159.02777777777777,12.339151382446287,5.6874247
140,car,1282,433,1417,528,829.29375,150.34722222222223,916.621875,183.3333333333333,7.545416831970215,5.6874247
141,car,1133,416,1204,458,732.909375,144.44444444444446,778.8375,159.02777777777777,12.272842407226562,6.2580347
141,car,1293,433,1432,531,836.4093750000001,150.34722222222223,926.325,184.375,7.4163408279418945,6.2580347
142,car,1135,416,1203,457,734.203125,144.44444444444446,778.1906250000001,158.68055555555557,12.321122169494627,6.281869
142,car,1297,432,1440,530,838.996875,150.0,931.5,184.02777777777777,7.495430946350098,6.281869
143,car,1125,414,1163,447,727.734375,143.75,752.315625,155.20833333333331,13.188447952270508,6.4033594
143,car,1154,420,1206,458,746.4937500000001,145.83333333333334,780.13125,159.02777777777777,11.824793815612791,6.4033594
143,car,1302,434,1448,536,842.2312499999999,150.69444444444446,936.675,186.11111111111111,7.248906135559082,6.4033594
144,car,1127,414,1161,444,729.028125,143.75,751.021875,154.16666666666666,13.57705783843994,7.5431466
144,car,1153,418,1206,457,745.846875,145.13888888888889,780.13125,158.68055555555557,11.890851974487305,7.5431466
144,car,1311,433,1462,539,848.053125,150.34722222222223,945.73125,187.15277777777777,7.124096870422363,7.5431466
145,car,1125,414,1165,444,727.734375,143.75,753.609375,154.16666666666666,13.766348838806152,7.503435
145,car,1151,416,1206,456,744.553125,144.44444444444446,780.13125,158.33333333333334,12.02036190032959,7.503435
145,car,1314,432,1470,539,849.99375,150.0,950.90625,187.15277777777777,7.176453590393066,7.503435
146,car,1122,412,1159,443,725.7937499999999,143.05555555555554,749.728125,153.81944444444446,13.753515243530272,7.7881794
146,car,1151,414,1206,455,744.553125,143.75,780.13125,157.98611111111111,12.091036796569824,7.7881794
146,car,1322,431,1490,546,855.16875,149.65277777777777,963.84375,189.5833333333333,6.976086616516113,7.7881794
147,car,1121,410,1159,442,725.146875,142.36111111111111,749.728125,153.47222222222223,13.848971366882324,7.974487
147,car,1152,413,1207,456,745.1999999999999,143.40277777777777,780.778125,158.33333333333334,11.894054412841797,7.974487
147,car,1330,427,1502,551,860.34375,148.26388888888889,971.60625,191.31944444444449,6.711899757385254,7.974487
148,car,1130,408,1206,455,730.96875,141.66666666666666,780.13125,157.98611111111111,12.478796005249023,6.757531
148,car,1337,426,1507,553,864.871875,147.91666666666666,974.840625,192.0138888888889,6.534661293029785,6.757531
149,car,1121,404,1160,437,725.146875,140.27777777777777,750.375,151.73611111111111,14.40530490875244,7.590228
149,car,1155,408,1210,452,747.140625,141.66666666666666,782.71875,156.94444444444443,12.31217098236084,7.590228
149,car,1347,424,1522,554,871.3406249999999,147.22222222222223,984.54375,192.36111111111111,6.489758491516113,7.590228
150,car,1133,403,1215,451,732.909375,139.93055555555557,785.953125,156.5972222222222,12.93709659576416,6.7582884
150,car,1359,420,1547,558,879.103125,145.83333333333334,1000.715625,193.75000000000003,6.395184516906738,6.7582884
151,car,1117,401,1169,438,722.559375,139.23611111111111,756.1968750000001,152.08333333333334,14.512049674987791,6.2073507
151,car,1151,405,1215,451,744.553125,140.625,785.953125,156.5972222222222,12.58821964263916,6.2073507
151,car,1365,421,1553,559,882.984375,146.18055555555557,1004.596875,194.09722222222223,6.32515811920166,6.2073507
152,car,1141,402,1219,448,738.0843749999999,139.58333333333334,788.540625,155.55555555555554,13.207161903381348,6.5164213
152,car,1379,425,1588,566,892.0406250000001,147.56944444444446,1027.2375,196.52777777777777,6.28978443145752,6.5164213
153,car,1153,401,1217,450,745.846875,139.23611111111111,787.246875,156.25,12.539827346801758,6.7740893
153,car,1393,421,1596,566,901.096875,146.18055555555557,1032.4125,196.52777777777777,6.061051368713379,6.7740893
154,car,1131,396,1218,448,731.615625,137.5,787.8937500000001,155.55555555555554,13.20176887512207,6.676094
154,car,1398,415,1596,567,904.33125,144.09722222222223,1032.4125,196.875,5.831278800964356,6.676094
155,car,1155,396,1219,446,747.140625,137.5,788.540625,154.86111111111111,12.92011260986328,7.692553
155,car,1418,420,1594,578,917.26875,145.83333333333334,1031.11875,200.69444444444449,4.906937599182129,7.692553
156,car,1117,384,1162,430,722.559375,133.33333333333334,751.66875,149.30555555555554,14.72963809967041,7.108887
156,car,1158,394,1221,442,749.0812500000001,136.80555555555554,789.834375,153.47222222222223,13.395124435424805,7.108887
156,car,1436,422,1690,591,928.9125,146.52777777777777,1093.21875,205.2083333333333,5.075325965881348,7.108887
157,car,1116,379,1167,429,721.9125,131.59722222222223,754.9031249999999,148.95833333333331,14.84109878540039,6.5436506
157,car,1153,393,1223,444,745.846875,136.45833333333331,791.128125,154.16666666666666,13.212507247924805,6.5436506
157,car,1443,419,1707,597,933.440625,145.48611111111111,1104.215625,207.29166666666669,4.631192207336426,6.5436506
158,car,1114,378,1165,427,720.61875,131.25,753.609375,148.26388888888889,15.129197120666504,7.2628
158,car,1157,388,1224,440,748.434375,134.72222222222223,791.775,152.77777777777777,13.54213523864746,7.2628
158,car,1468,426,1746,604,949.6125,147.91666666666666,1129.44375,209.7222222222222,3.7789928913116455,7.2628
159,car,1113,374,1165,425,719.9718750000001,129.86111111111111,753.609375,147.56944444444446,15.30261516571045,6.587982
159,car,1157,386,1224,439,748.434375,134.02777777777777,791.775,152.43055555555557,13.625125885009766,6.587982
159,car,1488,414,1797,604,962.55,143.75,1162.434375,209.7222222222222,3.3418972492218018,6.587982
160,car,1113,374,1164,422,719.9718750000001,129.86111111111111,752.9625,146.52777777777777,15.743998527526855,6.622533
160,car,1498,410,1816,605,969.01875,142.36111111111111,1174.725,210.06944444444449,3.11803936958313,6.622533
160,car,1152,383,1224,439,745.1999999999999,132.98611111111111,791.775,152.43055555555557,13.681300163269045,6.622533
161,car,1114,370,1162,414,720.61875,128.47222222222223,751.66875,143.75,17.145376205444336,7.317503
161,car,1157,382,1227,438,748.434375,132.63888888888889,793.7156249999999,152.08333333333334,13.718744277954102,7.317503
161,car,1537,409,1885,611,994.246875,142.01388888888889,1219.359375,212.1527777777778,2.3484795093536377,7.317503
162,car,1113,368,1164,415,719.9718750000001,127.77777777777776,752.9625,144.09722222222223,16.782304763793945,7.3282585
162,car,1604,410,1915,614,1037.5875,142.36111111111111,1238.765625,213.19444444444449,1.474051594734192,7.3282585
162,car,1156,380,1233,435,747.7874999999999,131.94444444444446,797.5968750000001,151.04166666666666,14.182446479797363,7.3282585
163,car,1113,369,1165,414,719.9718750000001,128.125,753.609375,143.75,17.018217086791992,8.356961
163,car,1616,411,1920,636,1045.35,142.70833333333331,1242.0,220.8333333333333,0.2483589053153991,8.356961
163,car,1159,378,1233,435,749.728125,131.25,797.5968750000001,151.04166666666666,14.073169708251951,8.356961
164,car,1112,357,1163,412,719.325,123.95833333333331,752.315625,143.05555555555554,17.15485382080078,8.086525
164,car,1640,417,1920,660,1060.875,144.79166666666669,1242.0,229.16666666666669,-1.0980957746505735,8.086525
164,car,1162,372,1233,429,751.66875,129.16666666666666,797.5968750000001,148.95833333333331,14.601911544799805,8.086525
165,car,1113,365,1201,418,719.9718750000001,126.73611111111111,776.8968749999999,145.13888888888889,16.009641647338867,8.407893
165,car,1111,357,1163,407,718.6781249999999,123.95833333333331,752.315625,141.31944444444443,18.277074813842773,8.407893
165,car,1164,374,1234,430,752.9625,129.86111111111111,798.24375,149.30555555555554,14.52436637878418,8.407893
166,car,1111,352,1165,407,718.6781249999999,122.22222222222224,753.609375,141.31944444444443,18.085451126098636,8.07871
166,car,1162,372,1239,430,751.66875,129.16666666666666,801.478125,149.30555555555554,14.527827262878418,8.07871
167,car,1113,355,1165,402,719.9718750000001,123.2638888888889,753.609375,139.58333333333334,19.337459564208984,8.591484
167,car,1167,367,1243,424,754.9031249999999,127.43055555555554,804.065625,147.22222222222223,15.080711364746094,8.591484
168,car,1113,347,1164,401,719.9718750000001,120.48611111111111,752.9625,139.23611111111111,19.378080368041992,9.775215
168,car,1169,363,1245,422,756.1968750000001,126.04166666666669,805.359375,146.52777777777777,15.150980949401855,9.775215
169,car,1112,351,1166,401,719.325,121.875,754.25625,139.23611111111111,19.411760330200195,9.526271
169,car,1168,361,1248,422,755.55,125.3472222222222,807.3000000000001,146.52777777777777,15.11030101776123,9.526271
170,car,1108,348,1165,396,716.7375,120.83333333333334,753.609375,137.5,20.348360061645508,10.810825
170,car,1171,357,1254,420,757.4906249999999,123.95833333333331,811.18125,145.83333333333334,15.253082275390623,10.810825
171,car,1111,343,1164,393,718.6781249999999,119.09722222222224,752.9625,136.45833333333331,20.970020294189453,10.227045
171,car,1168,352,1258,419,755.55,122.22222222222224,813.76875,145.48611111111111,15.340631484985352,10.227045
172,car,1112,344,1162,392,719.325,119.44444444444446,751.66875,136.11111111111111,21.297576904296875,10.012444
172,car,1171,352,1259,419,757.4906249999999,122.22222222222224,814.4156250000001,145.48611111111111,15.291537284851074,10.012444
173,car,1113,342,1166,389,719.9718750000001,118.75,754.25625,135.06944444444443,21.80011940002441,9.254009
173,car,1176,352,1264,420,760.725,122.22222222222224,817.65,145.83333333333334,15.129191398620604,9.254009
174,car,1113,339,1170,389,719.9718750000001,117.70833333333331,756.84375,135.06944444444443,21.609750747680664,9.458954
174,car,1180,349,1271,419,763.3125,121.18055555555554,822.178125,145.48611111111111,15.16962432861328,9.458954
175,car,1114,334,1174,387,720.61875,115.9722222222222,759.43125,134.375,21.819250106811523,8.677229
175,car,1181,347,1274,417,763.959375,120.48611111111111,824.1187500000001,144.79166666666669,15.362475395202637,8.677229
176,car,1116,330,1175,381,721.9125,114.58333333333334,760.078125,132.29166666666669,23.414514541625977,8.984916
176,car,1184,338,1282,415,765.9000000000001,117.3611111111111,829.29375,144.09722222222223,15.592572212219238,8.984916
177,car,1117,327,1179,380,722.559375,113.54166666666666,762.665625,131.94444444444446,23.65707015991211,8.749853
177,car,1190,336,1287,414,769.78125,116.66666666666669,832.5281249999999,143.75,15.744741439819336,8.749853
178,car,1117,326,1179,379,722.559375,113.19444444444446,762.665625,131.59722222222223,23.997785568237305,7.508767
178,car,1190,336,1290,413,769.78125,116.66666666666669,834.46875,143.40277777777777,15.866044044494627,7.508767
179,car,1116,324,1180,377,721.9125,112.5,763.3125,130.90277777777777,24.647571563720703,8.108955
179,car,1189,332,1301,412,769.134375,115.27777777777776,841.584375,143.05555555555554,16.035364151000977,8.108955
180,car,1116,323,1181,377,721.9125,112.15277777777776,763.959375,130.90277777777777,24.61610984802246,7.4824553
180,car,1195,333,1306,413,773.015625,115.625,844.8187499999999,143.40277777777777,15.806351661682127,7.4824553
181,car,1117,319,1179,377,722.559375,110.7638888888889,762.665625,130.90277777777777,24.91407012939453,5.5674806
181,car,1197,334,1310,413,774.3093749999999,115.9722222222222,847.40625,143.40277777777777,15.775684356689451,5.5674806
182,car,1120,317,1185,373,724.5,110.06944444444444,766.546875,129.51388888888889,26.407228469848636,6.3369465
182,car,1202,332,1322,415,777.54375,115.27777777777776,855.16875,144.09722222222223,15.357671737670898,6.3369465
183,car,1118,312,1189,370,723.20625,108.33333333333331,769.134375,128.47222222222223,27.203685760498047,7.8230267
183,car,1210,326,1331,412,782.71875,113.19444444444446,860.990625,143.05555555555554,15.817626953125,7.8230267
184,car,1119,312,1190,369,723.853125,108.33333333333331,769.78125,128.125,27.672121047973636,7.01793
184,car,1214,325,1334,413,785.3062500000001,112.84722222222224,862.9312500000001,143.40277777777777,15.624795913696287,7.01793
185,car,1122,308,1195,368,725.7937499999999,106.94444444444446,773.015625,127.77777777777776,28.023351669311523,7.4391646
185,car,1218,326,1349,419,787.8937500000001,113.19444444444446,872.6343750000001,145.48611111111111,14.482420921325684,7.4391646
186,car,1124,308,1198,366,727.0875000000001,106.94444444444446,774.95625,127.08333333333334,28.859506607055664,7.025814
186,car,1225,322,1359,420,792.421875,111.80555555555556,879.103125,145.83333333333334,14.240141868591309,7.025814
187,car,1126,308,1199,367,728.3812499999999,106.94444444444446,775.6031250000001,127.43055555555554,28.409591674804688,6.505484
187,car,1229,321,1366,422,795.0093750000001,111.45833333333331,883.6312499999999,146.52777777777777,13.897974967956545,6.505484
188,car,1127,304,1207,370,729.028125,105.55555555555556,780.778125,128.47222222222223,26.585561752319336,6.927535
188,car,1237,320,1379,425,800.184375,111.1111111111111,892.0406250000001,147.56944444444446,13.519908905029297,6.927535
189,car,1131,304,1210,372,731.615625,105.55555555555556,782.71875,129.16666666666666,25.737985610961918,6.738785
189,car,1248,319,1392,428,807.3000000000001,110.7638888888889,900.4499999999999,148.61111111111111,13.20563793182373,6.738785
190,car,1132,304,1210,372,732.2625,105.55555555555556,782.71875,129.16666666666666,25.797821044921875,6.630166
190,car,1251,319,1402,431,809.240625,110.7638888888889,906.91875,149.65277777777777,12.86419677734375,6.630166
191,car,1135,305,1219,373,734.203125,105.90277777777776,788.540625,129.51388888888889,24.897127151489254,7.1643248
191,car,1262,321,1423,435,816.35625,111.45833333333331,920.503125,151.04166666666666,12.491209983825684,7.1643248
192,car,1277,324,1436,440,826.059375,112.5,928.9125,152.77777777777777,12.156434059143066,7.1643248
